Kitchen,School,School_Type,Date,Menu,Rice_variant,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Lunch_Time_Min,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By,file_date
Githunguri,Mathanja Priamry,Primary,1/28/2026,Rice and Beans,White,205,201,178,23,0,2,6,0,0,1,1,,205,0,,1/28/2026 12:20,1/28/2026 13:30,70,,food was delicious,I managed the queue without any assistance,today we had 6 failed taps an increase compared to yesterday 2. parents didn't top-up their accounts on time.,today we had 201 actual meals served a decrease compared to yesterday 206. some parents didn't top-up their accounts on time.,@mathanja primary school,28
Githunguri,Kiawairia Secondary,Secondary,1/28/2026,Rice and Beans,Tumeric,55,51,51,0,0,2,4,0,3,4,1,,55,0,,1/28/2026 13:30,1/28/2026 13:42,11,,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,"Number of failed taps increased from 0 to 4 ,four parents didn't top up their accounts on time","Number of actual meals decreased from 56 to 51 ,,four students had insufficient accounts and 4 students were absent today",@Patrick Kariuki Kiawaria secondary school Tapper,28
Githunguri,Matuguta Secondary,Secondary,1/28/2026,Rice and Beans,White,130,126,126,0,0,2,7,0,2,0,0,,130,0,,1/28/2026 13:30,1/28/2026 13:45,15,,Food was hot and delicious the kids enjoyed,Queues were orderly and well managed by the help of the tod,Failed taps today were many from 06 yesterday to 07 today tried reaching the parents but they didn't pick calls,Successful taps today were 126 higher than yesterday's 124,@Njeri -Matuguta secondary school,28
Githunguri,Gathaithi Secondary,Secondary,1/28/2026,Rice and Beans,White,110,112,112,0,0,2,4,0,2,0,0,,115,0,,1/28/2026 13:21,1/28/2026 13:50,29,,Food was delicious,Queuing was good,We had 4 failed taps a drop from yesterday's 5 due to early topping up by parents,"We had 112 successful taps a rise from yesterday's 108 due to  excellent students attendance we had 4 failed taps a drop from yesterday's, 5 due to early topping up of meals cards",@Joseph mburu nga'ang'a,28
Githunguri,Gitombo Primary,Primary,1/28/2026,Rice and Beans,Tumeric,180,174,163,11,0,2,2,0,0,2,2,,175,0,,1/28/2026 12:40,1/28/2026 13:30,50,,Food was delicious learners enjoyed the meal.,Queue was manageable by the help of teacher on duty.,Today failed taps was 2 an increase of 1 from 1 yesterday  parents didn't top up accounts on time.,Actual meals served today was 174 a decrease of 2 from 176 this is due to absenteeism.,@Veronica Mwaura -S/C- Gitombo primary,28
Githunguri,Gatina Primary,Primary,1/28/2026,Rice and Beans,White,470,461,396,65,0,3,10,0,2,3,4,,465,0,,1/28/2026 12:36,1/28/2026 13:40,64,,Kids have enjoyed the meal.,Line was smooth and orderly.,"Failed taps were  10 a decrease compared to yesterday's number of 13, more parent managed to credit accounts on time.","Actual meal served were 461 a decrease compared to yesterday's number of 474, the number decreased due to some kids had carried food from home, others were absent and failed taps.",@Kang'ethe Dennis,28
Githunguri,Kiambururu Primary,Primary,1/28/2026,Rice and Beans,White,280,278,249,29,0,3,8,0,3,0,0,,280,0,,1/28/2026 12:20,1/28/2026 13:40,80,,The food was delicious,Line management was smooth and fast,Failed taps increased from 5 to 8.Parents failed to top up on time,Actual meals served increased from 277 to 278.Student turnout was high due to the ongoing exams,@Kiambururu Comprehensive School,28
Githunguri,Githima Primary,Primary,1/28/2026,Rice and Beans,White,275,272,246,26,5,2,2,0,0,1,1,,275,5,,1/28/2026 12:35,1/28/2026 13:35,60,,The food was delicious,The kids were super disciplined today and the deputy headteacher helped me to bring them to the queue.,We had 2 failed taps which is an increase from yesterday's 1 failed tap.Two parents failed to top up on time,We had 272 actual meals served which is an increase from yesterday's 270 actual meals served.The turn up was higher today.,@Brenda kamawe Githima primary and junior secondary school,28
Githunguri,Gathangari Primary,Primary,1/28/2026,Rice and Beans,White,415,413,379,34,0,3,13,0,0,0,0,,420,0,,1/28/2026 12:20,1/28/2026 13:40,80,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps increased from 8 to 13.Parents forgot to top up their accounts but have urged kids to remind them,Successful taps reduced from 416 to 413.Some parents did not top up on time and kids turned up was not so good,@PCEA GATHANGARI COMPREHENSIVE SCHOOL,28
Githunguri,Kiambururu Secondary,Secondary,1/28/2026,Rice and Beans,White,210,187,187,0,0,2,3,0,0,0,0,,210,0,,1/28/2026 13:10,1/28/2026 13:50,40,,The food was enough and delicious,Line was well managed by the tr on duty,Today I had 3 failed taps,Successful taps were 287 today,@Salome-kiambururu secondary school,28
kiambu kitchen,Kahunira Primary,Primary,1/28/2026,Rice and Beans,Tumeric,750,751,681,70,0,4,28,0,4,0,0,0,750,0,4,1/28/2026 12:40,1/28/2026 13:35,55,We are expecting the same turn out as today.,"Food was well prepared,hot, delicious and arrived on time.",Queue management was well executed by teacher on duty to eliminate long wait time.,"Failed taps increased by 8, yesterday we had 20 failed taps while today we had 28,this means that some parents didn't top up their accounts.","751 actual meals served today,an increase from 740 served yesterday, majority of students turn out for tapping.",@Mwangi Mary Kahunira Comprehensive,28
kiambu kitchen,Ciiko Primary,Primary,1/28/2026,Rice and Beans,Tumeric,990,976,905,71,0,5,12,1,7,5,10,0,975,0,5,1/28/2026 12:30,1/28/2026 13:30,59,We expect the turn out to be as today.,Food was hot and delicious.,Queue was managed by the teacher on duty.,Failed taps decreased from 16 to 12.,Successful taps decreased from 985 to 976,@Ciiko Comprehensive school -SL- Samy Migwi,28
kiambu kitchen,Githunguri Technical & Secondary,Secondary,1/28/2026,Rice and Beans,Tumeric,232,219,219,0,0,2,5,0,6,3,5,0,225,0,2,1/28/2026 13:25,1/28/2026 14:00,35,We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable by teacher on duty,Failed taps today was 5 which is a constant compared to yesterday 5 parents topped up,The actual meal served today was 219 which is a decrease compared from 227 to 219 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper",28
kiambu kitchen,Kahunira Secondary,Secondary,1/28/2026,Rice and Beans,Tumeric,160,161,161,0,0,3,3,0,4,0,0,0,160,0,3,1/28/2026 13:00,1/28/2026 13:30,29,Expecting students who have failed taps to top on time,Food was delicious,Line was well managed by TOD,"Failed taps decreased from 7 to 3, some parents top up their account","Meal served today increased from 148 to161, parents top up on time",@Tapper kahunira secondary,28
kiambu kitchen,Kiababu Primary,Primary,1/28/2026,Rice and Beans,White,265,264,240,24,0,2,12,0,3,0,0,0,265,0,2,1/28/2026 12:40,1/28/2026 13:30,50,Expecting similar turnout,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 9 to 12 some parents did not manage to pay on Time,Successful taps increased from 261 to 264 as most students reported today,@kiaibabu primary school,28
Githunguri,Kiawairia Primary,Primary,1/28/2026,Rice and Beans,Tumeric,145,143,127,16,2,2,4,0,0,1,1,,145,2,,1/28/2026 12:00,1/28/2026 13:15,75,,Food was hot and delicious,Lines were neat and organized,We had 4 failed taps an increase some parents didn't top up on time,We had 127 successful taps a decrease from 131 die to insufficient balances,@Mary kimani SC kiawairia comprehensive school | Screenshot_20260128-131740.png,28
Githunguri,Gikang'A Kageche Secondary,Secondary,1/29/2026,Rice and Western,White,330,309,309,0,8,3,9,0,8,5,5,,315,,15,1/29/2026 13:10,1/29/2026 13:50,40,,Food was delicious,Queue was well managed by Tod,Today's failed tap decreased from 11 to 9.some parents topped up on time,Today's successful taps decreased from 327 to 309.Turn out was low,@Pauline Gatimu,29
Githunguri,Githiga Primary,Primary,1/29/2026,Rice and Western,White,420,421,379,42,3,3,26,0,1,116,137,,420,0,,1/29/2026 12:30,1/29/2026 13:49,79,,Food was sweet and delicious,Line Management was smooth.,Failed taps increased  from 19 to 26.  Parents forgot to top up.,Actual taps increased  from 428 to 421. Parents topped up.,@Nicholas-SC - Githiga Comprehensive,29
Githunguri,Kiambururu Secondary,Secondary,1/29/2026,Rice and Western,White,205,204,204,0,0,3,4,1,0,0,0,,218,0,,1/29/2026 13:15,1/29/2026 13:50,35,,The food was delicious,Line management was smooth,Failed taps today was 4,Successful taps today was 204 an increase from previous which was 187,@Salome-kiambururu secondary school,29
Githunguri,Githioro Primary,Primary,1/29/2026,Rice and Western,White,345,347,318,29,0,2,5,0,1,0,0,,335,0,,1/29/2026 12:32,1/29/2026 13:35,63,,Food was appetising,Line management was organised assisted by tod,"Failed taps Remained same as yesterday 5, some parents forgot to top up their accounts on time","Successful taps increased from 346 to 347, kids turned up well today.",@GITHIORO COMPREHENSIVE,29
Githunguri,Gathaithi Primary,Primary,1/29/2026,Rice and Western,White,465,475,425,51,2,3,13,0,0,0,0,,470,2,,1/29/2026 12:45,1/29/2026 13:45,59,,Food was great,One teacher assisted with queue management,Failed taps dropped from 17 to 13.,Actual meals served increased from 461 to 475.,@P.C.E.A Gathaithi primary and Junior secondary school,29
Githunguri,Kiambururu Primary,Primary,1/29/2026,Rice and Western,White,280,286,257,29,0,3,9,0,1,0,0,,280,0,,1/29/2026 12:20,1/29/2026 13:40,80,,The food was delicious.The kids enjoyed,Line management was smooth and fast,Failed taps increased from 8 to 9.Parents failed to top up on time,Actual meals served increased from 278 to 286.Student turnout was high today,@Kiambururu Comprehensive School,29
Githunguri,Gathaithi Secondary,Secondary,1/29/2026,Rice and Western,White,115,111,111,0,0,2,5,0,1,1.2,1.4,,115,0,,1/29/2026 13:21,1/29/2026 13:49,27,,Food was delicious,Queuing was good,We had 5 failed taps a rise from yesterday's 4 due to failure of topping up by parents,We had 111 successful taps a drop from yesterday's 112 due to failure of topping up by parents,@Joseph mburu nga'ang'a,29
Githunguri,Kanyore Primary,Primary,1/29/2026,Rice and Western,White,600,632,595,40,4,3,22,5,5,0,0,,630,5,,1/29/2026 12:30,1/29/2026 13:45,75,,Food was delicious,Line management was organized,Number of failed taps increased from 20 to 22 . Reminded kids to remind their parents to top up.,Number of successful taps increased from 581 to 632  as more kids reported back due to the exams going on.,"@Haron Muiruri,SL Kanyore Primary",29
Githunguri,Mathanja Priamry,Primary,1/29/2026,Rice and Western,White,205,205,177,23,0,2,5,0,0,5,2,,200,0,,1/29/2026 12:15,1/29/2026 13:30,74,,food was delicious,I managed the queue without any assistance,today we had 5 failed taps a decrease compared to yesterday 6. some parents didn't top-up on time.,today we had 200 actual meals served a decrease compared to yesterday 201.  some parents didn't top-up their accounts and some kids were absent today.,@mathanja primary school,29
Githunguri,Gatitu Primary,Primary,1/29/2026,Rice and Western,White,380,374,335,39,1,3,8,0,3,1,1,,380,1,,1/29/2026 12:20,1/29/2026 13:40,80,,Food was delicious :yum:.,I managed the queues without assistance..,A difference of 1 from 9 to 8.. some parents remembered to top up.,A difference of 4 being an increase from 370 to 374.. most accounts had enough funds to feed.,@Wambui ikonya -sc- Gatitu comprehensive,29
Githunguri,Ihiga Primary,Primary,1/29/2026,Rice and Western,White,165,161,148,13,0,2,3,0,0,3,5,,160,0,,1/29/2026 12:40,1/29/2026 13:15,35,,Food was Enough.,Queues were manageable.,Failed taps were 3 an increase from yesterday's which was 0.Parents didn't top up their accounts.,Successful taps were 161 a decrease of 3 from yesterday's taps which was 165.,@Naomi SC-Ihiga Comprehensive,29
Githunguri,Gitiha Secondary,Secondary,1/29/2026,Rice and Beans,White,150,150,143,0,0,2,5,0,2,0,0,,140,0,,1/29/2026 12:40,1/29/2026 13:10,30,,Food was delicious,Queue was manageable by help of teacher on duty,Reduced failed taps compared to the previous day,Successful taps were constant in number,@Jecinta muthoni Gitonga,29
Githunguri,Gatina Primary,Primary,1/29/2026,Rice and Western,White,470,456,386,70,0,3,17,0,0,4,5,,455,0,,1/29/2026 12:36,1/29/2026 13:38,61,,Kids have enjoyed the meal,Line was smooth and orderly,"Failed taps were 17 an increase compared to yesterday's number of 13, some parents did not manage to credit accounts on time.","Actual meal served were 456 a decrease compared to yesterday's number of 461, the number decreased due to high failed taps and some kids had packed lunch from home.",@Kang'ethe Dennis,29
Githunguri,Gathangari Primary,Primary,1/29/2026,Rice and Western,White,415,410,376,34,0,3,8,0,2,11,2,,415,0,,1/29/2026 12:20,1/29/2026 13:30,70,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 13 to 8.Some parents forgot to top up on time and have urged kids to remind them,Successful taps reduced from 413 to 410. Parents forgot to top up their accounts and some kids were absent from school,@PCEA GATHANGARI COMPREHENSIVE SCHOOL,29
Githunguri,Matuguta Secondary,Secondary,1/29/2026,Rice and Western,White,130,122,122,0,0,2,10,0,0,2.4,2.8,,125,0,,1/29/2026 13:30,1/29/2026 13:45,15,,Food was hot and delicious,Queues were orderly and well managed by me,"Failed taps today were 10  a number we've never had before,most of the parents with no funds didn't pick up calls",Successful taps today were 122 lower than the projected meals that were 130 and also lower than yesterday's 126,@Njeri -Matuguta secondary school,29
Githunguri,Gataka Primary,Primary,1/29/2026,Rice and Western,White,300,299,271,28,0,2,5,0,2,0,0,,300,0,,1/29/2026 12:38,1/29/2026 13:42,63,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps remained at 5, we reminded kids to request their parents to top up.","The number of actual meals rose from 292 to 299, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary,29
Githunguri,Kiawairia Primary,Primary,1/29/2026,Rice and Western,White,145,146,130,16,2,2,5,0,0,0,0,,145,2,,1/29/2026 12:00,1/29/2026 13:25,85,,Food was hot and delicious,Lines were neat and organized,We had 5 failed taps an increase from 4 some parents didn't top up on time,We had 130 successful taps an increase from 127 turn out was good,@Mary kimani SC kiawairia comprehensive school,29
Githunguri,Mukuyu Secondary,Secondary,1/29/2026,Rice and Western,White,335,325,325,0,0,3,16,0,1,0,0,,340,0,,1/29/2026 12:40,1/29/2026 13:15,35,,Food was hot and delicious,Queue was well managed,Failed taps increases from 9 to 16 some parents didn't top up,Successful taps decreases from 328 to 325 some parents didn't top up their account,@Mukuyu Secondary School,29
Githunguri,Kindiga Primary,Primary,1/29/2026,Rice and Western,White,190,194,175,19,0,2,5,0,1,0,0,,190,0,,1/29/2026 12:40,1/29/2026 13:30,50,,"The food was sweet,kids really enjoyed the Bananas.",Queues were orderly,"Failed taps decreased to 5 from yesterday's 10,some parents still did not top up accounts.","Successful taps increased to 194 from yesterday's 184,There was high turn out.",@James Mbugua SC Kindiga Primary,29
